Date,Supplier,Order number,Product,Price per 100 grams,Quantity in kg
2020-06-29,"Sipes, Harber and Lynch",S-1000480,UCOME,452.8,32000
2020-06-29,"Sipes, Harber and Lynch",S-1000482,UCOME,673.6,31960
2020-06-29,"Sipes, Harber and Lynch",S-1000484,UCOME,24,32000
2020-06-29,"Sipes, Harber and Lynch",S-1000493,UCOME,520,31900
2020-06-29,"Sipes, Harber and Lynch",S-1000494,UCOME,91.2,32060
2020-06-29,"Sipes, Harber and Lynch",S-1000495,UCOME,25.6,31780
2020-06-29,"Sipes, Harber and Lynch",S-1000496,UCOME,99.2,32080
2020-06-29,"Sipes, Harber and Lynch",S-1000498,UCOME,99.2,32040
2020-06-29,Jones-Jenkins,S-1000499,UCOME,1412.8,31980
2020-06-29,"Sipes, Harber and Lynch",S-1000503,UCOME,1544,31920
2020-06-29,"Sipes, Harber and Lynch",S-1000504,UCOME,56,31920
2020-06-29,"Sipes, Harber and Lynch",S-1000505,UCOME,46.4,31960
2020-06-29,"Sipes, Harber and Lynch",S-1000507,UCOME,448,31760
2020-06-29,"Sipes, Harber and Lynch",S-1000512,UCOME,48,31860
2020-06-29,"Sipes, Harber and Lynch",S-1000513,UCOME,208,31860
2020-06-29,"Sipes, Harber and Lynch",S-1000514,UCOME,137.6,31800
2020-06-29,"Sipes, Harber and Lynch",S-1000515,UCOME,137.6,31980
2020-06-29,"Sipes, Harber and Lynch",S-1000516,UCOME,1088,31760
2020-06-29,"Sipes, Harber and Lynch",S-1000517,UCOME,1416,31860
2020-06-28,"Sipes, Harber and Lynch",S-1000497,UCOME,20.8,31980
2020-06-27,"Hahn, Mueller and Strosin",Ref-1001517,Methanol,137.6,27994
2020-06-26,Copperfield oil,Ref-1001307,Sunflower oil,110.4,33080
2020-06-26,Copperfield oil,Ref-1001316,Used cooking oil (UCO),420.8,32720
2020-06-26,"Stroman, Swift and Rath",Ref-1001337,Used cooking oil (UCO),721.6,28460
2020-06-26,"Stroman, Swift and Rath",Ref-1001396,Used cooking oil (UCO),91.2,33900
2020-06-26,"Hahn, Mueller and Strosin",Ref-1001516,Methanol,88,27992
2020-06-26,Copperfield oil,Ref-1001558,Used cooking oil (UCO),275.2,33000
2020-06-26,Copperfield oil,Ref-1001559,Used cooking oil (UCO),262.4,30000
2020-06-26,Jones-Jenkins,S-1000462,UCOME,604.8,31680
2020-06-26,Jones-Jenkins,S-1000463,UCOME,96,31720
2020-06-26,Jones-Jenkins,S-1000464,UCOME,160,31640
2020-06-26,Jones-Jenkins,S-1000465,UCOME,985.6,31720
2020-06-26,"Sipes, Harber and Lynch",S-1000467,UCOME,99.2,31680
2020-06-26,"Sipes, Harber and Lynch",S-1000470,UCOME,532.8,31980
2020-06-26,"Sipes, Harber and Lynch",S-1000471,UCOME,104,31720
2020-06-26,"Sipes, Harber and Lynch",S-1000473,UCOME,924.8,29480
2020-06-26,"Sipes, Harber and Lynch",S-1000474,UCOME,142.4,31720
2020-06-26,"Sipes, Harber and Lynch",S-1000477,UCOME,185.6,31660
2020-06-26,"Sipes, Harber and Lynch",S-1000479,UCOME,139.2,32000
2020-06-26,"Sipes, Harber and Lynch",S-1000500,UCOME,384,31700
2020-06-26,"Sipes, Harber and Lynch",S-1000501,UCOME,763.2,29500
2020-06-26,"Sipes, Harber and Lynch",S-1000502,UCOME,131.2,31980
2020-06-26,"Sipes, Harber and Lynch",S-1000506,UCOME,836.8,31700
2020-06-26,Ledner and Lehner,Ref-1000943,Sunflower oil,305.6,25920
2020-06-26,"Hahn, Mueller and Strosin",Ref-1001148,KM32,876.8,23920
2020-06-25,Ledner and Lehner,Ref-1000942,Sunflower oil,49.6,28200
2020-06-25,Copperfield oil,Ref-1001305,Used cooking oil (UCO),1334.4,33460
2020-06-25,Copperfield oil,Ref-1001314,Used cooking oil (UCO),1411.2,35040
2020-06-25,"Stroman, Swift and Rath",Ref-1001336,Used cooking oil (UCO),1233.6,29860
2020-06-25,"Stroman, Swift and Rath",Ref-1001394,Used cooking oil (UCO),760,33680
2020-06-25,"Stroman, Swift and Rath",Ref-1001395,Used cooking oil (UCO),1286.4,33340
2020-06-25,"Hahn, Mueller and Strosin",Ref-1001460,KM32,1064,23860
2020-06-25,"Hahn, Mueller and Strosin",Ref-1001514,Methanol,132.8,27996
2020-06-25,"Hahn, Mueller and Strosin",Ref-1001515,Methanol,88,27501
2020-06-25,"Sipes, Harber and Lynch",S-1000440,UCOME,1180.8,31760
2020-06-25,Copperfield oil,Ref-1001557,Used cooking oil (UCO),1408,32660
2020-06-25,Jones-Jenkins,S-1000444,UCOME,22.4,31980
2020-06-25,Jones-Jenkins,S-1000445,UCOME,1395.2,31800
2020-06-25,Jones-Jenkins,S-1000446,UCOME,606.4,31840
2020-06-25,Jones-Jenkins,S-1000447,UCOME,1320,31760
2020-06-25,Jones-Jenkins,S-1000448,UCOME,523.2,31720
2020-06-25,Jones-Jenkins,S-1000449,UCOME,132.8,31800
2020-06-25,Jones-Jenkins,S-1000450,UCOME,976,31760
2020-06-25,"Sipes, Harber and Lynch",S-1000454,UCOME,1419.2,26940
2020-06-25,"Sipes, Harber and Lynch",S-1000457,UCOME,177.6,31700
2020-06-25,"Sipes, Harber and Lynch",S-1000461,UCOME,827.2,31780
2020-06-25,"Sipes, Harber and Lynch",S-1000466,UCOME,464,31560
2020-06-25,"Sipes, Harber and Lynch",S-1000468,UCOME,169.6,31780
2020-06-25,"Sipes, Harber and Lynch",S-1000469,UCOME,273.6,31980
2020-06-25,"Sipes, Harber and Lynch",S-1000472,UCOME,22.4,31740
2020-06-25,"Sipes, Harber and Lynch",S-1000475,UCOME,140.8,31560
2020-06-25,"Sipes, Harber and Lynch",S-1000476,UCOME,46.4,31660
2020-06-24,Copperfield oil,Ref-1001303,Used cooking oil (UCO),1433.6,24060
2020-06-24,Ledner and Lehner,Ref-1001293,Sunflower oil,1144,29940
2020-06-24,Copperfield oil,Ref-1001303,Used cooking oil (UCO),131.2,5720
2020-06-24,Copperfield oil,Ref-1001312,Used cooking oil (UCO),1321.6,25000
2020-06-24,Copperfield oil,Ref-1001313,Used cooking oil (UCO),966.4,29720
2020-06-24,Copperfield oil,Ref-1001315,Used cooking oil (UCO),43.2,31800
2020-06-24,"Stroman, Swift and Rath",Ref-1001335,Used cooking oil (UCO),1254.4,33380
2020-06-24,"Sipes, Harber and Lynch",S-1000425,UCOME,75.2,31860
2020-06-24,"Hahn, Mueller and Strosin",Ref-1001492,Methanol,1337.6,27991
2020-06-24,"Sipes, Harber and Lynch",S-1000428,UCOME,873.6,31960
2020-06-24,"Sipes, Harber and Lynch",S-1000429,UCOME,60.8,32020
2020-06-24,"Sipes, Harber and Lynch",S-1000431,UCOME,123.2,32000
2020-06-24,"Sipes, Harber and Lynch",S-1000432,UCOME,729.6,31960
2020-06-24,"Sipes, Harber and Lynch",S-1000433,UCOME,1340.8,31900
2020-06-24,"Sipes, Harber and Lynch",S-1000434,UCOME,99.2,32000
2020-06-24,"Sipes, Harber and Lynch",S-1000435,UCOME,28.8,31940
2020-06-24,"Sipes, Harber and Lynch",S-1000436,UCOME,22.4,31940
2020-06-24,"Sipes, Harber and Lynch",S-1000437,UCOME,1299.2,32000
2020-06-24,"Sipes, Harber and Lynch",S-1000438,UCOME,820.8,31960
2020-06-24,"Sipes, Harber and Lynch",S-1000439,UCOME,131.2,31980
2020-06-24,"Sipes, Harber and Lynch",S-1000441,UCOME,939.2,31860
2020-06-24,Copperfield oil,Ref-1001556,Used cooking oil (UCO),81.6,35000
2020-06-24,"Sipes, Harber and Lynch",S-1000451,UCOME,1409.6,32000
2020-06-24,"Sipes, Harber and Lynch",S-1000452,UCOME,35.2,31800
2020-06-24,"Sipes, Harber and Lynch",S-1000453,UCOME,132.8,31820
2020-06-24,"Sipes, Harber and Lynch",S-1000455,UCOME,46.4,31820
2020-06-24,"Sipes, Harber and Lynch",S-1000456,UCOME,1000,31880
2020-06-24,"Sipes, Harber and Lynch",S-1000458,UCOME,89.6,31880
2020-06-24,Copperfield oil,Ref-1001313,Used cooking oil (UCO),1454.4,25320
2020-06-24,Copperfield oil,Ref-1001313,Used cooking oil (UCO),158.4,4400
2020-06-24,Copperfield oil,Ref-1001313,Used cooking oil (UCO),97.6,-29720
2020-06-23,Copperfield oil,Ref-1001301,Used cooking oil (UCO),121.6,32840
2020-06-23,Copperfield oil,Ref-1001310,Used cooking oil (UCO),110.4,33720
2020-06-23,Copperfield oil,Ref-1001311,Used cooking oil (UCO),168,34340
2020-06-23,"Stroman, Swift and Rath",Ref-1001334,Used cooking oil (UCO),667.2,34740
2020-06-23,"Stroman, Swift and Rath",Ref-1001392,Used cooking oil (UCO),100.8,29540
2020-06-23,"Stroman, Swift and Rath",Ref-1001393,Used cooking oil (UCO),224,34780
2020-06-23,Jones-Jenkins,S-1000408,UCOME,113.6,31940
2020-06-23,Jones-Jenkins,S-1000410,UCOME,606.4,32000
2020-06-23,Jones-Jenkins,S-1000411,UCOME,484.8,31420
2020-06-23,Jones-Jenkins,S-1000412,UCOME,1257.6,32020
2020-06-23,Jones-Jenkins,S-1000414,UCOME,270.4,32020
2020-06-23,Jones-Jenkins,S-1000415,UCOME,524.8,32000
2020-06-23,Jones-Jenkins,S-1000416,UCOME,60.8,31960
2020-06-23,Jones-Jenkins,S-1000417,UCOME,400,32020
2020-06-23,Jones-Jenkins,S-1000418,UCOME,915.2,31980
2020-06-23,Jones-Jenkins,S-1000419,UCOME,140.8,31360
2020-06-23,Jones-Jenkins,S-1000420,UCOME,806.4,32040
2020-06-23,Jones-Jenkins,S-1000421,UCOME,27.2,32020
2020-06-23,Jones-Jenkins,S-1000422,UCOME,96,31200
2020-06-23,"Sipes, Harber and Lynch",S-1000424,UCOME,89.6,31980
2020-06-23,"Sipes, Harber and Lynch",S-1000426,UCOME,662.4,32040
2020-06-23,"Sipes, Harber and Lynch",S-1000430,UCOME,1148.8,32020
2020-06-23,Ledner and Lehner,Ref-1000940,Sunflower oil,105.6,27980
2020-06-23,Ledner and Lehner,Ref-1000941,Sunflower oil,108.8,28260
2020-06-22,Ledner and Lehner,Ref-1001292,Sunflower oil,872,30940
2020-06-22,Copperfield oil,Ref-1001298,Used cooking oil (UCO),107.2,32400
2020-06-22,Copperfield oil,Ref-1001308,Used cooking oil (UCO),915.2,35620
2020-06-22,Copperfield oil,Ref-1001309,Used cooking oil (UCO),492.8,34220
2020-06-22,Copperfield oil,Ref-1001317,Used cooking oil (UCO),1216,33220
2020-06-22,"Stroman, Swift and Rath",Ref-1001333,Used cooking oil (UCO),702.4,30300
2020-06-22,Jones-Jenkins,S-1000351,UCOME,587.2,31980
2020-06-22,Jones-Jenkins,S-1000352,UCOME,1411.2,31940
2020-06-22,Jones-Jenkins,S-1000353,UCOME,46.4,32020
2020-06-22,Jones-Jenkins,S-1000354,UCOME,56,32040
2020-06-22,Jones-Jenkins,S-1000355,UCOME,70.4,31960
2020-06-22,Jones-Jenkins,S-1000356,UCOME,1008,31980
2020-06-22,Jones-Jenkins,S-1000357,UCOME,128,31980
2020-06-22,Jones-Jenkins,S-1000358,UCOME,1174.4,32020
2020-06-22,Jones-Jenkins,S-1000413,UCOME,1419.2,32000
2020-06-22,"Sipes, Harber and Lynch",S-1000423,UCOME,1427.2,32020
2020-06-22,"Hahn, Mueller and Strosin",Ref-1000692,KM32,771.2,23800
2020-06-20,Copperfield oil,Ref-1001461,Used cooking oil (UCO),89.6,28800
2020-06-20,Copperfield oil,Ref-1001462,Used cooking oil (UCO),598.4,32400
2020-06-19,Copperfield oil,Ref-1000897,Used cooking oil (UCO),112,32400
2020-06-19,Copperfield oil,Ref-1000908,Sunflower oil,1422.4,32300
2020-06-19,Ledner and Lehner,Ref-1000939,Sunflower oil,124.8,27640
2020-06-19,"Hahn, Mueller and Strosin",Ref-1001147,KM32,1219.2,23880
2020-06-19,Jones-Jenkins,S-1000348,UCOME,1091.2,31980
2020-06-19,Jones-Jenkins,S-1000349,UCOME,638.4,32000
2020-06-19,Jones-Jenkins,S-1000350,UCOME,1398.4,31980
2020-06-18,Jones-Jenkins,S-1000376,UCOME,112,32000
2020-06-18,Jones-Jenkins,S-1000377,UCOME,134.4,31940
2020-06-18,Jones-Jenkins,S-1000378,UCOME,28.8,31920
2020-06-18,Jones-Jenkins,S-1000379,UCOME,536,31980
2020-06-18,Jones-Jenkins,S-1000381,UCOME,126.4,31980
2020-06-18,Jones-Jenkins,S-1000382,UCOME,145.6,31940
2020-06-18,"Stroman, Swift and Rath",Ref-1001048,Used cooking oil (UCO),499.2,30160
2020-06-18,Jones-Jenkins,S-1000399,UCOME,310.4,31920
2020-06-18,Copperfield oil,Ref-1000895,Used cooking oil (UCO),104,35380
2020-06-18,Copperfield oil,Ref-1000906,Used cooking oil (UCO),454.4,33640
2020-06-17,Ledner and Lehner,Ref-1000881,Sunflower oil,848,30960
2020-06-17,Copperfield oil,Ref-1000893,Used cooking oil (UCO),1184,27040
2020-06-17,Copperfield oil,Ref-1000904,Used cooking oil (UCO),942.4,25100
2020-06-17,Ledner and Lehner,Ref-1000911,Sunflower oil,147.2,26800
2020-06-17,Ledner and Lehner,Ref-1000938,Sunflower oil,1059.2,26560
2020-06-17,Jones-Jenkins,S-1000363,UCOME,116.8,32060
2020-06-17,Jones-Jenkins,S-1000364,UCOME,22.4,31980
2020-06-17,Jones-Jenkins,S-1000365,UCOME,337.6,31760
2020-06-17,Jones-Jenkins,S-1000366,UCOME,99.2,32000
2020-06-17,Jones-Jenkins,S-1000367,UCOME,1305.6,32200
2020-06-17,Jones-Jenkins,S-1000368,UCOME,108.8,29480
2020-06-17,Jones-Jenkins,S-1000369,UCOME,40,32000
2020-06-17,Jones-Jenkins,S-1000370,UCOME,137.6,31960
2020-06-17,Jones-Jenkins,S-1000371,UCOME,203.2,31980
2020-06-17,Jones-Jenkins,S-1000372,UCOME,16,31460
2020-06-17,Jones-Jenkins,S-1000373,UCOME,102.4,31980
2020-06-17,Jones-Jenkins,S-1000374,UCOME,625.6,32100
2020-06-17,Jones-Jenkins,S-1000375,UCOME,659.2,31980
2020-06-17,Jones-Jenkins,S-1000380,UCOME,68.8,31980
2020-06-16,Copperfield oil,Ref-1000891,Used cooking oil (UCO),137.6,35600
2020-06-16,Copperfield oil,Ref-1000892,Used cooking oil (UCO),1358.4,33680
2020-06-16,Copperfield oil,Ref-1000901,Used cooking oil (UCO),702.4,33820
2020-06-16,Copperfield oil,Ref-1000902,Used cooking oil (UCO),710.4,33380
2020-06-16,Ledner and Lehner,Ref-1000910,Sunflower oil,44.8,27920
2020-06-16,Yellowstone,S-1000271,Used cooking oil (UCO),875.2,31040
2020-06-16,Yellowstone,S-1000272,Used cooking oil (UCO),939.2,33360
2020-06-16,Yellowstone,S-1000273,Used cooking oil (UCO),20.8,32940
2020-06-16,Jones-Jenkins,S-1000333,UCOME,57.6,31640
2020-06-16,Jones-Jenkins,S-1000334,UCOME,128,31000
2020-06-16,Jones-Jenkins,S-1000335,UCOME,1212.8,32000
2020-06-16,Jones-Jenkins,S-1000336,UCOME,1163.2,31980
2020-06-16,Jones-Jenkins,S-1000337,UCOME,94.4,31900
2020-06-16,Jones-Jenkins,S-1000338,UCOME,1334.4,31820
2020-06-16,Jones-Jenkins,S-1000339,UCOME,68.8,31900
2020-06-16,Jones-Jenkins,S-1000340,UCOME,713.6,31960
2020-06-16,Jones-Jenkins,S-1000341,UCOME,110.4,31840
2020-06-16,Jones-Jenkins,S-1000342,UCOME,105.6,31840
2020-06-16,Jones-Jenkins,S-1000343,UCOME,30.4,31940
2020-06-16,Jones-Jenkins,S-1000344,UCOME,744,32020
2020-06-16,Jones-Jenkins,S-1000345,UCOME,529.6,32000
2020-06-16,Jones-Jenkins,S-1000346,UCOME,116.8,31940
2020-06-15,Jones-Jenkins,S-1000319,UCOME,129.6,32100
2020-06-15,Jones-Jenkins,S-1000320,UCOME,896,31780
2020-06-15,Jones-Jenkins,S-1000321,UCOME,142.4,31980
2020-06-15,Jones-Jenkins,S-1000322,UCOME,499.2,31720
2020-06-15,Jones-Jenkins,S-1000323,UCOME,97.6,31560
2020-06-15,Jones-Jenkins,S-1000324,UCOME,94.4,31720
2020-06-15,Jones-Jenkins,S-1000325,UCOME,27.2,31740
2020-06-15,Jones-Jenkins,S-1000326,UCOME,862.4,31860
2020-06-15,Jones-Jenkins,S-1000327,UCOME,92.8,31960
2020-06-15,Jones-Jenkins,S-1000328,UCOME,1387.2,31960
2020-06-15,Jones-Jenkins,S-1000331,UCOME,462.4,31840
2020-06-15,Jones-Jenkins,S-1000396,UCOME,984,31980
2020-06-15,Jones-Jenkins,S-1000397,UCOME,35.2,32020
2020-06-15,Jones-Jenkins,S-1000398,UCOME,1236.8,31900
2020-06-15,Ledner and Lehner,Ref-1000880,Sunflower oil,148.8,29940
2020-06-15,Copperfield oil,Ref-1000883,Used cooking oil (UCO),1129.6,32940
2020-06-15,Copperfield oil,Ref-1000890,Used cooking oil (UCO),1166.4,35860
2020-06-15,Copperfield oil,Ref-1000899,Used cooking oil (UCO),588.8,34140
2020-06-15,Copperfield oil,Ref-1000900,Used cooking oil (UCO),145.6,33280
2020-06-15,Yellowstone,S-1000269,Used cooking oil (UCO),145.6,31140
2020-06-15,Yellowstone,S-1000270,Used cooking oil (UCO),284.8,33800
2020-06-15,"Stroman, Swift and Rath",Ref-1001045,Used cooking oil (UCO),51.2,30180
2020-06-15,Jones-Jenkins,S-1000317,UCOME,964.8,31920
2020-06-15,Jones-Jenkins,S-1000318,UCOME,32,31960
2020-06-14,"Hahn, Mueller and Strosin",Ref-1000739,Methanol,22.4,27582
2020-06-14,"Sipes, Harber and Lynch",S-1000330,UCOME,136,31860
2020-06-13,"Sipes, Harber and Lynch",S-1000329,UCOME,1308.8,31740
2020-06-13,"Sipes, Harber and Lynch",S-1000332,UCOME,1228.8,31820
2020-06-13,"Hahn, Mueller and Strosin",Ref-1000740,Methanol,139.2,28019
2020-06-13,"Hahn, Mueller and Strosin",Ref-1000741,Methanol,91.2,27994
2020-06-12,"Hahn, Mueller and Strosin",Ref-1000737,Methanol,440,27995
2020-06-12,Copperfield oil,Ref-1000761,Used cooking oil (UCO),275.2,32280
2020-06-12,Copperfield oil,Ref-1000762,Used cooking oil (UCO),1403.2,32080
2020-06-12,Copperfield oil,Ref-1000771,Used cooking oil (UCO),412.8,33000
2020-06-12,Copperfield oil,Ref-1000772,Used cooking oil (UCO),355.2,30500
2020-06-12,"Hahn, Mueller and Strosin",Ref-1000773,KM32,1526.4,23780
2020-06-12,"Sipes, Harber and Lynch",S-1000267,UCOME,296,31440
2020-06-12,Jones-Jenkins,S-1000295,UCOME,947.2,31740
2020-06-12,Jones-Jenkins,S-1000302,UCOME,544,32000
2020-06-12,Jones-Jenkins,S-1000303,UCOME,297.6,32000
2020-06-12,Jones-Jenkins,S-1000304,UCOME,339.2,32000
2020-06-12,Jones-Jenkins,S-1000305,UCOME,132.8,31760
2020-06-12,Jones-Jenkins,S-1000306,UCOME,1094.4,31860
2020-06-12,Jones-Jenkins,S-1000307,UCOME,408,31860
2020-06-12,Jones-Jenkins,S-1000308,UCOME,1099.2,31520
2020-06-12,Jones-Jenkins,S-1000309,UCOME,614.4,31820
2020-06-12,Jones-Jenkins,S-1000310,UCOME,294.4,31720
2020-06-12,Jones-Jenkins,S-1000311,UCOME,17.6,31640
2020-06-12,"Sipes, Harber and Lynch",S-1000313,UCOME,500.8,31960
2020-06-12,"Sipes, Harber and Lynch",S-1000314,UCOME,273.6,31980
2020-06-12,"Sipes, Harber and Lynch",S-1000315,UCOME,129.6,31760
2020-06-12,"Sipes, Harber and Lynch",S-1000316,UCOME,793.6,29500
2020-06-12,Copperfield oil,Ref-1000772,Sunflower oil,73.6,2300
2020-06-11,Copperfield oil,Ref-1000758,Used cooking oil (UCO),1169.6,33600
2020-06-11,Copperfield oil,Ref-1000759,Used cooking oil (UCO),313.6,31980
2020-06-11,Copperfield oil,Ref-1000760,Used cooking oil (UCO),777.6,33620
2020-06-11,Copperfield oil,Ref-1000769,Used cooking oil (UCO),81.6,32660
2020-06-11,Copperfield oil,Ref-1000770,Used cooking oil (UCO),484.8,33340
2020-06-11,Ledner and Lehner,Ref-1000876,Sunflower oil,30.4,27940
2020-06-11,"Sipes, Harber and Lynch",S-1000266,UCOME,136,26880
2020-06-11,Jones-Jenkins,S-1000283,UCOME,22.4,31780
2020-06-11,Jones-Jenkins,S-1000284,UCOME,913.6,29500
2020-06-11,Jones-Jenkins,S-1000285,UCOME,1060.8,29420
2020-06-11,Jones-Jenkins,S-1000286,UCOME,1280,31980
2020-06-11,Jones-Jenkins,S-1000287,UCOME,41.6,31980
2020-06-11,Jones-Jenkins,S-1000288,UCOME,144,31780
2020-06-11,Jones-Jenkins,S-1000289,UCOME,948.8,31980
2020-06-11,Jones-Jenkins,S-1000290,UCOME,36.8,31940
2020-06-11,Jones-Jenkins,S-1000291,UCOME,128,31860
2020-06-11,Jones-Jenkins,S-1000292,UCOME,86.4,31980
2020-06-11,Jones-Jenkins,S-1000293,UCOME,108.8,31860
2020-06-11,Jones-Jenkins,S-1000294,UCOME,72,31840
2020-06-11,"Sipes, Harber and Lynch",S-1000297,UCOME,315.2,31820
2020-06-11,"Sipes, Harber and Lynch",S-1000298,UCOME,275.2,31840
2020-06-11,"Sipes, Harber and Lynch",S-1000299,UCOME,174.4,31820
2020-06-11,"Sipes, Harber and Lynch",S-1000300,UCOME,1443.2,31820
2020-06-11,"Sipes, Harber and Lynch",S-1000312,UCOME,827.2,31680
2020-06-10,Copperfield oil,Ref-1000768,Used cooking oil (UCO),676.8,940
2020-06-10,"Hahn, Mueller and Strosin",Ref-1000738,Methanol,944,27919
2020-06-10,Copperfield oil,Ref-1000767,Used cooking oil (UCO),1230.4,32920
2020-06-10,Copperfield oil,Ref-1000768,Used cooking oil (UCO),107.2,31100
2020-06-10,Ledner and Lehner,Ref-1000811,Sunflower oil,52.8,29920
2020-06-10,Jones-Jenkins,S-1000241,UCOME,54.4,32020
2020-06-10,Jones-Jenkins,S-1000242,UCOME,120,32000
2020-06-10,Jones-Jenkins,S-1000248,UCOME,1353.6,31820
2020-06-10,Jones-Jenkins,S-1000249,UCOME,22.4,31900
2020-06-10,Jones-Jenkins,S-1000250,UCOME,118.4,29480
2020-06-10,Jones-Jenkins,S-1000251,UCOME,100.8,31980
2020-06-10,Jones-Jenkins,S-1000252,UCOME,880,31900
2020-06-10,Jones-Jenkins,S-1000253,UCOME,883.2,32000
2020-06-10,Jones-Jenkins,S-1000254,UCOME,1256,32020
2020-06-10,Jones-Jenkins,S-1000255,UCOME,1206.4,31940
2020-06-10,Jones-Jenkins,S-1000256,UCOME,83.2,29500
2020-06-10,Jones-Jenkins,S-1000257,UCOME,126.4,31980
2020-06-10,Jones-Jenkins,S-1000258,UCOME,100.8,31980
2020-06-10,Jones-Jenkins,S-1000259,UCOME,636.8,32000
2020-06-10,"Sipes, Harber and Lynch",S-1000262,UCOME,153.6,31900
2020-06-10,"Sipes, Harber and Lynch",S-1000296,UCOME,70.4,32000
2020-06-10,"Sipes, Harber and Lynch",S-1000301,UCOME,484.8,31820
2020-06-09,"Hahn, Mueller and Strosin",Ref-1000736,Methanol,288,27993
2020-06-09,Copperfield oil,Ref-1000755,Used cooking oil (UCO),798.4,32240
2020-06-09,Copperfield oil,Ref-1000757,Used cooking oil (UCO),139.2,35220
2020-06-09,Copperfield oil,Ref-1000766,Used cooking oil (UCO),1473.6,32440
2020-06-09,Yellowstone,S-1000209,Used cooking oil (UCO),1075.2,33540
2020-06-09,Yellowstone,S-1000211,Used cooking oil (UCO),1262.4,33200
2020-06-09,Ledner and Lehner,Ref-1000807,Sunflower oil,104,24860
2020-06-09,Ledner and Lehner,Ref-1000808,Sunflower oil,710.4,24480
2020-06-09,Jones-Jenkins,S-1000227,UCOME,112,32000
2020-06-09,Jones-Jenkins,S-1000230,UCOME,1452.8,31840
2020-06-09,Jones-Jenkins,S-1000231,UCOME,1414.4,29540
2020-06-09,Jones-Jenkins,S-1000232,UCOME,115.2,31940
2020-06-09,Jones-Jenkins,S-1000233,UCOME,398.4,31960
2020-06-09,Jones-Jenkins,S-1000234,UCOME,326.4,32000
2020-06-09,Jones-Jenkins,S-1000235,UCOME,25.6,31960
2020-06-09,Jones-Jenkins,S-1000236,UCOME,145.6,32020
2020-06-09,Jones-Jenkins,S-1000237,UCOME,91.2,31960
2020-06-09,Jones-Jenkins,S-1000238,UCOME,1236.8,32020
2020-06-09,Jones-Jenkins,S-1000239,UCOME,86.4,32020
2020-06-09,Jones-Jenkins,S-1000240,UCOME,1121.6,31960
2020-06-09,"Sipes, Harber and Lynch",S-1000243,UCOME,144,31960
2020-06-09,"Sipes, Harber and Lynch",S-1000246,UCOME,1092.8,31920
2020-06-09,"Sipes, Harber and Lynch",S-1000260,UCOME,96,31860
2020-06-09,"Sipes, Harber and Lynch",S-1000261,UCOME,456,32000
2020-06-09,"Sipes, Harber and Lynch",S-1000263,UCOME,116.8,31920
2020-06-09,"Sipes, Harber and Lynch",S-1000264,UCOME,24,31900
2020-06-09,"Sipes, Harber and Lynch",S-1000265,UCOME,75.2,31480
2020-06-08,"Stroman, Swift and Rath",Ref-1000730,Used cooking oil (UCO),656,32880
2020-06-08,Jones-Jenkins,S-1000186,UCOME,134.4,28960
2020-06-08,Jones-Jenkins,S-1000187,UCOME,161.6,31440
2020-06-08,Jones-Jenkins,S-1000196,UCOME,540.8,32000
2020-06-08,Jones-Jenkins,S-1000197,UCOME,1289.6,31880
2020-06-08,Copperfield oil,Ref-1000753,Used cooking oil (UCO),20.8,32260
2020-06-08,Copperfield oil,Ref-1000754,Used cooking oil (UCO),116.8,35200
2020-06-08,Copperfield oil,Ref-1000756,Used cooking oil (UCO),99.2,33980
2020-06-08,Copperfield oil,Ref-1000763,Used cooking oil (UCO),54.4,33640
2020-06-08,Copperfield oil,Ref-1000764,Used cooking oil (UCO),30.4,34200
2020-06-08,Copperfield oil,Ref-1000765,Used cooking oil (UCO),932.8,35740
2020-06-08,Yellowstone,S-1000208,Used cooking oil (UCO),891.2,31420
2020-06-08,Yellowstone,S-1000210,Used cooking oil (UCO),524.8,31780
2020-06-08,Ledner and Lehner,Ref-1000810,Sunflower oil,48,27920
2020-06-08,Jones-Jenkins,S-1000213,UCOME,1352,31980
2020-06-08,Jones-Jenkins,S-1000214,UCOME,192,31800
2020-06-08,Jones-Jenkins,S-1000215,UCOME,326.4,31960
2020-06-08,Jones-Jenkins,S-1000216,UCOME,36.8,31880
2020-06-08,Jones-Jenkins,S-1000217,UCOME,1444.8,31780
2020-06-08,Jones-Jenkins,S-1000218,UCOME,68.8,29440
2020-06-08,Jones-Jenkins,S-1000219,UCOME,651.2,31880
2020-06-08,Jones-Jenkins,S-1000220,UCOME,376,31880
2020-06-08,Jones-Jenkins,S-1000221,UCOME,243.2,32000
2020-06-08,Jones-Jenkins,S-1000222,UCOME,46.4,31900
2020-06-08,Jones-Jenkins,S-1000223,UCOME,35.2,32000
2020-06-08,"Sipes, Harber and Lynch",S-1000244,UCOME,73.6,32020
2020-06-08,"Sipes, Harber and Lynch",S-1000245,UCOME,91.2,32000
2020-06-08,"Sipes, Harber and Lynch",S-1000247,UCOME,52.8,32020
2020-06-08,"Hahn, Mueller and Strosin",Ref-1000154,KM32,27.2,24080
2020-06-08,"Hahn, Mueller and Strosin",Ref-1000419,Methanol,80,26218
2020-06-07,"Hahn, Mueller and Strosin",Ref-1000418,Methanol,35.2,28024
